agent_index,x,y,status,sphere,mean_patch,std_patch
129,3116,177,True,18.003922296496942,50.95061728395062,3.858296286736475
130,200,741,True,0.006102644978152631,155.0493827160494,1.825073883624693
131,162,2206,True,0.3687494520830573,141.85185185185185,1.1011902775791487
132,3114,194,True,15.954199095753896,57.148148148148145,2.69481033534537
133,3245,628,True,4.8050871010582545,102.22222222222223,3.1856158192958777
134,497,2442,True,0.009297419839772484,154.64197530864197,1.5015106958529159
135,2350,2437,True,0.01453488333213988,154.69135802469137,3.452113238306346
136,1643,1078,True,14.450259316603468,62.02469135802469,4.567667661695966
137,3097,197,True,13.167241842441262,66.28395061728395,2.184313141194713
138,374,226,True,0.07901251846461241,149.98765432098764,1.535536478097394
139,2976,2365,True,3.035344373374616,113.44444444444444,1.852592444503674
140,68,2120,True,0.118142962885322,148.40740740740742,1.9674999978212484
141,363,105,True,0.8125270403237844,134.46913580246914,2.250302694333718
142,1567,1096,True,15.150838415178539,61.04938271604938,14.869723348417303
143,215,193,True,1.9301142827988353,122.33333333333333,3.6072629068328728
144,705,184,True,0.010233267004181729,154.71604938271605,1.0332086890324779
145,2534,156,True,0.007392983788491564,155.6172839506173,3.218648981335346
146,2688,2383,True,0.843118359035433,134.07407407407408,2.831819978313374
147,375,264,True,0.07388857407082636,150.23456790123456,1.3901914331120242
148,1570,1429,True,0.4417817562430824,140.46913580246914,3.251159032657702
149,3147,117,True,27.334967420479625,26.296296296296298,2.659455269780184
150,395,335,True,0.01543975462977677,153.90123456790124,2.076350896101941
151,442,95,True,0.6170388326415341,137.3827160493827,2.622636037190364
152,196,443,True,0.2893716721340549,143.55555555555554,2.160246899469286
153,446,2083,True,0.3940937681741244,141.46913580246914,3.7088030738793543
154,56,8,True,26.87139768823857,27.40740740740741,2.3974151603973715
155,4,2280,True,8.655820018585526,83.55555555555556,5.082042944901898
156,2532,237,True,0.04384406761860006,151.76543209876544,1.867669075680598
157,9,2345,True,13.655325826220764,64.61728395061728,1.9911402604176327
158,1476,1255,True,7.2580770402157295,90.04938271604938,7.776033510075989
159,1602,1071,True,10.396396798764096,76.39506172839506,2.5174895017162107
160,2791,198,True,0.43685211688201736,140.5185185185185,2.84631497138383
161,128,490,True,0.120870232654086,148.30864197530863,1.8502050290700482
162,372,255,True,0.09033815691859666,149.49382716049382,1.6263528597593737
163,93,2337,True,2.5837187158909867,116.82716049382717,2.688751711178477
164,3196,2068,True,4.200940747504404,105.76543209876543,2.525287442083081
165,3181,86,True,30.42137416445352,19.11111111111111,1.993817604991818
166,3242,146,True,32.97365772640662,13.444444444444445,2.3674750836291687
167,2279,85,True,0.018049422173345323,153.64197530864197,1.8479794903951723
168,2797,2379,True,0.23951810749687835,144.77777777777777,2.351778943168525
169,340,125,True,0.8158272445944994,134.41975308641975,1.7768344548028172
170,3241,536,True,8.471917097745651,84.23456790123457,2.2014114716725826
171,588,53,True,0.5820588235287464,137.93827160493828,1.3729816073538612
172,3256,80,True,33.1095103128608,13.148148148148149,1.6637835144604594
173,2388,42,True,0.01635499010796538,153.8641975308642,1.4032861470007725
174,1419,1437,True,0.05112475416594122,151.80246913580248,3.679840821458127
175,38,293,True,9.56388443315813,79.69135802469135,2.618273747152539
176,3154,1878,True,0.010963789594814623,154.54320987654322,2.6249015629564276
177,1640,1185,True,18.533552437370858,49.39506172839506,3.6266469646308486
178,579,239,True,0.0030827371329500844,156.07407407407408,1.0747124539664377
179,2728,203,True,0.02488067747622383,153.06172839506172,2.0628739332548567
180,2909,2362,True,1.1220565738105195,130.58024691358025,3.351300457113402
181,94,2082,True,0.47615954232512897,139.76543209876544,2.5056558488834306
182,3065,2105,True,0.2375479054384721,144.8395061728395,2.51639949586734
183,1658,1353,True,0.4368045352132247,140.62962962962962,3.6933187740201214
184,203,743,True,0.006258650244762632,155.02469135802468,1.9812410915294538
185,3215,1659,True,0.07569841468122085,150.1851851851852,1.155887891431647
186,3157,291,True,13.719022881506547,64.4074074074074,2.702435014363659
187,1360,899,True,0.6284690678625181,137.8148148148148,5.879680664695393
188,1367,1046,True,9.013180764830935,81.98765432098766,3.9236347068253927
189,1357,1281,True,4.120649362466419,106.28395061728395,3.3526645673650464
190,1586,1180,True,23.10324851155606,36.839506172839506,2.6963935224183566
191,2957,2229,True,0.0017028765924247688,156.03703703703704,1.6058876584206518
192,137,638,True,0.00641876637816321,155.320987654321,1.0283291073066074
193,2776,2265,True,0.03467528035577503,152.35802469135803,1.620155776501469
194,3162,287,True,14.647684963484226,61.32098765432099,2.361351153778811
195,1406,1074,True,13.33243717436617,65.71604938271605,1.9952695161320417
196,2806,318,True,0.007602102124465785,154.8641975308642,1.5535946880730243
197,1309,1152,True,9.442677161024104,80.18518518518519,2.7626749924402243
198,673,48,True,0.039443215583841944,152.0493827160494,2.204939654099355
199,2676,2365,True,0.843710362064057,134.09876543209876,3.253127415582571
200,3026,2425,True,10.06782982123761,77.67901234567901,2.5083916468862215
201,3067,2059,True,0.0027637838206742674,155.7037037037037,2.075396403869911
202,2951,126,True,6.774644606454811,91.93827160493827,2.750289228392353
203,1650,1286,True,7.660704921164917,87.87654320987654,4.4176489922246285
204,279,341,True,0.8206846838263947,134.3827160493827,2.843957863045698
205,2874,2399,True,1.1821553605132171,129.82716049382717,2.458495592670445
206,3233,1317,True,0.004689695884669386,155.30864197530863,1.6897802860218831
207,314,215,True,0.3420131984765518,142.3827160493827,2.146302598725998
208,3059,59,True,21.659046507334526,40.65432098765432,2.5149454198586816
209,3111,0,True,30.255316303708142,19.488888888888887,2.315380671578863
210,2677,2341,True,0.34127376522136676,142.4320987654321,2.7304332926394723
211,207,746,True,0.005730558859198796,155.1604938271605,2.2578083447376205
212,2692,2444,True,0.23684878222250078,144.83333333333334,1.9436506316151
213,3129,1497,True,0.001804233691871748,156.23456790123456,2.490830616274352
214,313,74,True,1.6396645425234815,124.98765432098766,1.9083560707718301
215,2851,310,True,0.0009184455759967431,156.69135802469137,1.348451103300064
216,2946,485,True,0.006551496994667494,154.98765432098764,1.7320068083612499
217,724,85,True,0.05161898757956237,151.3827160493827,2.575132269092728
218,558,55,True,0.5708814319362411,138.11111111111111,1.8189672826383223
219,2,272,True,17.7813400341497,51.74603174603175,6.63078020731515
220,2931,292,True,0.5123571629447674,139.1358024691358,2.7386267010848955
221,3247,1127,True,0.2543078419439413,144.39506172839506,2.094549141772691
222,3045,610,True,0.008978930226791667,154.65432098765433,2.1668689012578795
223,3152,2434,True,23.25017309269859,36.45679012345679,2.5678418796559104
224,2939,252,True,1.1356240259388246,130.37037037037038,2.53588781757388
225,3206,708,True,0.7147032096375114,135.87654320987653,2.461469580361798
226,1,2346,True,14.735403962631793,61.03703703703704,2.5888862396001917
227,38,127,True,24.363696134930827,33.617283950617285,3.505085903508926
228,3090,329,True,5.900825914214606,96.27160493827161,2.125752419756137
229,3226,672,True,2.297098156089074,119.11111111111111,2.1773242158072694
230,3115,2274,True,6.654788021453906,92.53086419753086,3.2813969463978743
231,2785,28,True,2.375055442399574,118.49382716049382,2.9402421030329275
232,447,169,True,0.09749131075457504,149.19753086419752,2.087113625580658
233,3257,858,True,0.9415457747937291,132.7530864197531,2.4970642723378083
234,3241,1417,True,0.3430896892981623,142.37037037037038,2.4111082664829326
235,74,485,True,0.38289198434995864,141.53086419753086,1.9943526425983875
236,1555,1358,True,2.0291062598013996,121.41975308641975,3.098642464728525
237,2776,240,True,0.0026139062296946583,155.7283950617284,1.7985751952073397
238,130,2063,True,0.10752282308923203,148.80246913580248,1.9399615185595422
239,1691,1205,True,3.363594860076099,111.17283950617283,3.0663048234867367
240,1444,1149,True,21.024452315246666,42.382716049382715,3.324313356129716
241,3100,312,True,7.619645400217988,88.0,2.8065179867366865
242,3197,1756,True,0.09020492702899192,149.50617283950618,2.2777694134812467
243,164,680,True,0.002698838687829744,155.8395061728395,1.435500429999865
244,3255,1607,True,1.4776116984247476,126.61728395061728,2.4066158876071513
245,2778,2441,True,0.793059747534415,134.74074074074073,2.2486087758015616
246,2917,375,True,0.14487386714643405,147.5185185185185,1.2581694630713356
247,2691,2387,True,0.8674451939976495,133.7283950617284,2.5142180664973237
248,1542,1105,True,20.421502918658238,44.02469135802469,2.0121563191979592
249,3239,391,True,16.99512772133374,53.93827160493827,2.2897823445668406
250,459,183,True,0.12561695754649077,148.14814814814815,2.217278451421595
251,1660,871,True,0.576397022916277,138.12345679012347,3.4867747170049936
252,3027,2388,True,6.57704165618229,92.90123456790124,3.033170277553211
253,2976,76,True,11.560759056928463,72.0246913580247,3.6310570805240836
254,2799,163,True,0.4365989218916481,140.50617283950618,2.6299483954479217
255,511,222,True,0.023363422961505346,153.23456790123456,1.381282325476357
256,2900,312,True,0.20419760918263408,145.71604938271605,2.3372167044344163
257,268,2403,True,0.45599553850375335,140.12345679012347,2.240936290484281
258,188,408,True,0.70415492339609,136.02469135802468,1.6099636422700638
259,1555,1419,True,1.046784214811157,132.09876543209876,6.578312550092638
260,2809,109,True,0.8007159123443507,134.62962962962962,1.9965676995471935
261,578,275,True,0.008243454454624346,154.74074074074073,1.726895292870336
262,2812,1836,True,0.5839537643194372,143.8641975308642,12.999290661008263
263,3195,1934,True,1.1189206106393996,130.55555555555554,1.798490450693183
264,178,202,True,3.561677171241341,110.32098765432099,7.393402398391349
265,3233,586,True,5.153333948910568,100.32098765432099,4.210003256483381
266,2738,2362,True,0.16508900826288897,146.85185185185185,2.25591738264312
267,2817,108,True,1.0462354397404297,131.4320987654321,1.5629844166023172
268,643,18,True,0.2972495154432192,143.3827160493827,2.375637152920245
269,146,104,True,10.196209411514168,77.22222222222223,4.184037863058385
270,3224,75,True,33.05827219037798,13.25925925925926,1.7900808849769736
271,2911,224,True,0.7412798661967699,135.53086419753086,3.135170540001137
272,2824,135,True,0.5698293562048615,138.1358024691358,2.329378057297927
273,104,2243,True,0.2219640059796223,145.22222222222223,1.987615979999813
274,3039,276,True,4.4066485904991906,104.53086419753086,2.758092110983388
275,55,125,True,24.123637760809665,34.22222222222222,3.262204056867377
276,3140,604,True,0.2338149265518372,144.91358024691357,2.085798724142506
277,2970,2260,True,0.18310568526904775,146.34567901234567,2.6720339218810403
278,3125,174,True,19.39823625196949,46.901234567901234,3.0776170767176065
279,3261,2283,True,25.486543559921024,30.793650793650794,2.7206367727948355
280,3181,446,True,7.124839951407196,90.27160493827161,2.3727482928473855
281,169,328,True,0.4383312044353886,140.55555555555554,3.4066021592790867
282,2683,24,True,0.5937999736289842,137.74074074074073,2.2650199779882456
283,1736,1015,True,2.3349637517267126,119.1358024691358,5.954048495926595
284,1519,1357,True,2.5830276920673874,116.93827160493827,4.361293496575046
285,13,428,True,5.815742886503625,96.71604938271605,2.563921417399212
286,2732,204,True,0.02736928722831219,152.8641975308642,1.8774364345883534
287,1330,1089,True,10.30732775448183,76.76543209876543,3.597912992237362
288,134,2146,True,0.207053274626357,145.65432098765433,2.5635647144386806
289,2696,2380,True,0.6783381530190713,136.44444444444446,2.8588178511708016
290,373,363,True,0.024944936827960396,153.08641975308643,2.321118987616004
291,3217,2048,True,5.076780113005852,100.67901234567901,2.675112368674028
292,3095,1386,True,0.011613563471916475,154.8148148148148,3.162711413364325
293,1441,1011,True,16.505194649681666,55.49382716049383,4.701256613704923
294,377,329,True,0.009479887943663156,154.58024691358025,2.113239847978233
295,1490,1315,True,6.607486486513039,92.79012345679013,3.9836581283443304
296,3174,741,True,0.02655890979821478,152.97530864197532,2.408704936815916
297,2338,47,True,0.05463496471286198,151.1604938271605,2.0754698419337996
298,3017,405,True,0.42883250424850883,140.65432098765433,2.6348120265942017
299,2825,19,True,3.8396831329351278,108.01234567901234,1.8155285402620416
300,3109,2254,True,5.137815320866196,100.33333333333333,2.0245407953653993
301,55,8,True,26.768871990446005,27.65432098765432,2.294171325295134
302,3061,516,True,0.0784503212148493,150.03703703703704,1.3094570021973104
303,3219,832,True,0.232055175222459,144.96296296296296,1.5981814081771422
304,3172,705,True,0.05641437368628774,151.08641975308643,2.331732418336402
305,1638,1069,True,13.559331034585147,65.03703703703704,5.238613624073832
306,2863,337,True,0.012245722817561097,154.34567901234567,1.2781206672989849
307,1461,933,True,8.897581770989882,82.60493827160494,6.009619885569228
308,142,2091,True,0.06411315388773356,150.85185185185185,3.1075817723560046
309,5,2287,True,9.333945866881766,80.72839506172839,5.137642120659594
310,8,276,True,13.959443120218234,63.67901234567901,5.0864796832140025
311,48,2366,True,12.44950574614386,68.82716049382717,3.9402642120372446
312,3190,2125,True,5.963564250074912,95.95061728395062,2.26023725711853
313,3219,2051,True,5.03531527210471,100.90123456790124,1.8830297249321102
314,175,2207,True,0.4214291292972051,140.77777777777777,2.2879178091082224
315,8,2109,True,0.6207910947556169,137.320987654321,2.5859409085599063
316,2883,300,True,0.12214526787972131,148.28395061728395,2.389455064179736
317,92,1918,True,0.08089876083219553,149.90123456790124,2.231120729680489
318,1604,991,True,12.844037776729293,67.44444444444444,4.067334492827361
319,3116,182,True,17.909036758583383,51.20987654320987,2.9132140385047474
320,80,230,True,8.642280688825183,83.50617283950618,2.1321956271291636
321,3179,894,True,0.0332282933080817,152.44444444444446,1.80534186769688
322,2629,90,True,0.20103150277385656,145.8641975308642,2.926056151709476
323,310,2345,True,0.1744031441634992,146.6172839506173,1.0252118267667503
324,101,1923,True,0.01919791758513783,153.59259259259258,1.4035033571478828
325,505,249,True,0.016207119555255667,154.25925925925927,3.1963628163542843
326,3219,1775,True,0.45431178824893464,140.22222222222223,3.154459903684087
327,1605,1208,True,18.14071600720253,50.53086419753087,3.1074836779487973
328,3164,2216,True,8.313236901844068,84.93827160493827,3.2597268650720927
329,2607,149,True,0.2992290392337469,143.34567901234567,2.5100316943902263
330,2257,13,True,0.05595298755299169,151.08641975308643,1.9129031059996604
331,2872,288,True,0.021322457085987737,153.35802469135803,1.7019135343496987
332,3231,2230,True,17.208463334338397,53.2962962962963,2.631454765678757
333,3175,444,True,6.459895340342889,93.49382716049382,3.580204342020205
334,109,446,True,0.2868445410844829,143.98765432098764,4.426334846891084
335,1637,1212,True,13.406883873294632,65.77777777777777,7.9845529880985255
336,5,2424,True,23.498288008146,35.839506172839506,3.951735952728288
337,1431,924,True,8.512312607738368,84.09876543209876,3.7960503784647144
338,151,2313,True,0.6204706756758189,137.30864197530863,1.7330624810364874
339,80,165,True,15.471067066532319,58.93827160493827,7.743329553118999
340,1300,1237,True,2.2445850027643894,119.79012345679013,5.323407544608339
341,1532,1201,True,15.133997418442263,59.75308641975309,2.9711820160970515
342,3171,426,True,7.046553722598563,90.65432098765432,3.127577431227715
343,171,2219,True,0.5635005872595005,138.23456790123456,2.0743679979859975
344,43,161,True,23.337517964320956,36.23456790123457,2.9324561185744504
345,1689,877,True,0.9627833569889983,132.7037037037037,4.6066094342921815
346,2654,127,True,0.14876636606747,147.37037037037038,1.5026268722296885
347,12,907,True,0.008730793275153597,154.80246913580248,2.5357676076798743
348,3104,405,True,3.6616705799379625,109.20987654320987,3.6267730423625633
349,132,2339,True,1.342574073466515,128.03703703703704,2.306429255843002
350,463,99,True,0.6355918343945811,137.08641975308643,2.568554048074796
351,3226,320,True,20.33068253636972,44.2962962962963,3.6087836754109004
352,3231,457,True,11.042281257947083,73.9753086419753,4.21043767304152
353,2680,113,True,0.21094046224302912,145.5185185185185,1.9945054841238903
354,710,138,True,0.006457594400974618,155.1358024691358,1.3029225119294965
355,1697,1062,True,3.467982340072177,110.51851851851852,4.012668553011042
356,337,154,True,0.565790397124667,138.33333333333334,3.7218076054320504
357,1602,1229,True,17.660220057182062,51.98765432098765,4.437477392494646
358,2787,75,True,1.0826362454658816,130.98765432098764,1.8425279679301438
359,115,349,True,3.3710133762078156,111.14814814814815,3.597362240470542
360,1697,1301,True,2.334787223701314,119.09876543209876,5.716782610359931
361,2979,2294,True,1.349425102314419,127.9753086419753,2.685007798880438
362,224,90,True,9.753630252327925,78.92592592592592,2.443321852217873
363,3178,1868,True,0.19162547789320053,146.06172839506172,2.179283374184319
364,2334,12,True,0.18507959129383292,146.2716049382716,2.509302916723457
365,1459,1208,True,13.090165834025436,66.55555555555556,2.7621784210346787
366,2944,41,True,11.358653826440074,72.76543209876543,3.440038777194132
367,1506,938,True,9.557889265076916,79.76543209876543,4.234693875677209
368,3208,1007,True,0.006736826810004851,155.03703703703704,2.38018800193476
369,2660,45,True,0.3903266586599472,141.39506172839506,2.432694042585623
370,1319,1232,True,8.190983979710845,86.14814814814815,9.877160474538242
371,3128,356,True,7.080716339333107,90.49382716049382,3.135316381106168
372,2732,2379,True,0.2598319342693804,144.50617283950618,3.9098591960695295
373,2885,88,True,3.6731132554712946,109.19753086419753,4.509030042931601
374,3122,640,True,0.008215352554574042,154.85185185185185,1.3250773199998753
375,19,2386,True,13.847077092198038,63.98765432098765,3.316601812730875
376,3241,625,True,4.254844403178017,105.45679012345678,3.1858071935492824
377,1540,1079,True,17.319389317085733,53.24691358024691,8.094398099764422
378,3172,698,True,0.07504190438626511,150.19753086419752,2.5357676076798743
379,1499,1127,True,21.37727666904045,41.617283950617285,7.422967196868905
380,160,460,True,0.1947910107648946,145.98765432098764,2.4519774189869836
381,1741,1134,True,3.068102922556008,113.74074074074075,7.339690473134859
382,2529,148,True,0.06143268985806421,150.88888888888889,2.721655269759087
383,1765,1261,True,0.024010075141168187,153.9506172839506,3.813236318915836
384,3129,504,True,1.8242346605268744,123.23456790123457,1.7375419343959686
385,152,697,True,0.052598264236332216,151.2716049382716,1.7070105677745913
386,3172,488,True,4.708474491959607,102.77777777777777,3.2279642325186555
387,3172,140,True,27.004912528361153,27.08641975308642,2.4855013199476814
388,175,2136,True,0.16497170108160886,146.87654320987653,1.2705857116314674
389,151,154,True,9.206714852127623,81.14814814814815,2.5681386404977355
390,3224,2235,True,16.67872864351866,54.901234567901234,2.076350896101941
391,697,178,True,0.025285609970165584,153.02469135802468,1.8854564148753086
392,1522,1368,True,1.5959839235279387,125.4320987654321,2.6848374970018423
393,600,16,True,0.8433451819054003,134.0493827160494,1.4220593185167338
394,3095,2157,True,1.628591306420642,125.09876543209876,2.242160214270912
395,3155,183,True,21.513224153894086,41.06172839506173,3.5183669016499426
396,1318,1219,True,9.071467316095733,81.76543209876543,4.358252013796333
397,1671,874,True,0.17065779234393796,146.85185185185185,3.4358714498693685
398,2810,112,True,0.7546978878437178,135.28395061728395,1.6498003463287707
399,1758,1208,True,0.18152746000068176,146.35802469135803,2.2624614694232705
400,128,2318,True,1.0838404326794995,131.02469135802468,3.212534512057401
401,198,523,True,0.0058600336174336074,155.08641975308643,1.880356748816482
402,2876,94,True,2.842876827668539,114.88888888888889,3.3884334848837567
403,98,2375,True,3.5412069568034124,110.0,3.5520816362546177
404,255,2251,True,0.042297997062831376,151.92592592592592,2.566535724306728
405,1540,1077,True,16.126448002548017,56.80246913580247,6.928951166932753
406,393,334,True,0.011931736524448755,154.2716049382716,1.993894047725671
